site_ID,lat,lon,site_type
ABBT0138531,52.11,-114.46,311
ABBT0128633,52.38,-114.76,311
ABBT0127927,52.74,-114.32,311
ABBT0124629,51.79,-114.47,311
ABBT0121811,52.73,-113.91,311
ABBT0121668,52.76,-114.37,311
ABBT0116375,52.58,-114.64,311
ABBT0115632,52.54,-114.51,311
ABBT0114301,52.49,-114.78,311
ABBT0133781,52.71,-114.59,311
ABBT0131140,52.81,-114.57,311
ABBT0099029,52.59,-114.82,311
ABBT0130250,52.71,-114.59,311
ABBT0099065,51.32,-112.38,311
ABBT0128664,52.82,-114.57,311
ABBT0125774,52.82,-114.57,311
ABBT0125051,52.81,-114.56,311
ABBT0123271,52.8,-114.55,311
ABBT0134671,52.78,-114.53,311
ABBT2670054,51.45,-114.26,311
ABBT0134672,52.74,-114.57,311
ABBT0149634,52.78,-114.54,311
ABBT0078034,52.53,-114.78,311
ABBT0064163,51.96,-115.01,311
ABBT0061866,51.96,-115.04,311
ABBT0061426,52.52,-114.7,311
ABBT0059561,52.65,-114.62,311
ABBT0058159,52.59,-114.69,311
ABBT0053573,51.28,-114.11,311
ABBT0133379,51.19,-112.33,311
ABBT0133697,51.16,-112.55,311
ABBT0135621,51.32,-112.61,311
ABBT4050186,51.98,-114.6,311
ABBT6670009,52.64,-114.62,311
ABBT9670217,52.59,-114.68,311
ABBT0087328,51.33,-112.33,311
ABBT0125377,52.86,-115.52,311
ABBT0115812,51.27,-112.56,311
ABBT0116591,51.21,-112.67,311
ABBT0114616,51.22,-112.69,311
ABBT0084962,51.62,-112.09,311
ABBT0082806,52.32,-114.83,311
ABBT0083217,51.15,-112.51,311
ABBT0113527,51.28,-112.63,311
ABBT0113617,51.34,-112.72,311
ABBT0113808,51.32,-112.6,311
ABBT0113920,51.22,-112.66,311
ABBT0126267,51.1,-112.69,311
ABBT0127235,51.12,-112.51,311
ABBT0129428,51.14,-112.25,311
ABBT0130074,51.15,-112.5,311
ABBT0130403,51.1,-112.69,311
ABBT0092569,52.56,-114.79,311
ABBT0130415,51.21,-112.64,311
ABBT0131262,51.33,-112.72,311
ABBT0131279,51.33,-112.72,311
ABBT0132640,51.37,-112.79,311
ABBT0132711,51.11,-112.3,311
ABBT0125453,51.33,-112.77,311
ABBT0116700,51.22,-112.66,311
ABBT0119214,51.22,-112.29,311
ABBT0090292,52.34,-115.05,311
ABBT0120761,51.31,-112.59,311
ABBT0121332,51.03,-112.35,311
ABBT0121684,51.18,-112.6,311
ABBT0122078,51.24,-112.38,311
ABBT0122793,51.22,-112.78,311
ABBT0123134,51.33,-112.78,311
ABBT0123601,51.12,-112.64,311
ABBT0124202,51.22,-112.29,311
ABBT0124449,51.15,-112.32,311
ABBT0125452,51.22,-112.66,311
ABBT0139979,52.82,-115.61,311
ABBT0125092,52.74,-115.04,311
ABBT1680099,52.95,-115.93,311
ABBT0147737,51.22,-112.29,311
ABBT0160808,51.26,-112.48,311
ABBT4860002,51.03,-112.62,311
ABBT4860003,51.1,-112.9,311
ABBT4860050,51.24,-112.79,311
ABBT9350006,51.33,-112.71,311
ABBT9350011,51.34,-112.69,311
ABBT9350077,51.34,-112.7,311
ABBT1680100,52.94,-115.87,311
ABBT0138096,51.1,-112.69,311
ABBT0138197,51.17,-112.75,311
ABBT0086507,51.93,-112.47,311
ABBT0125079,52.23,-113.11,311
ABBT0100610,51.31,-112.45,311
ABBT0160021,52.77,-114.57,311
ABBT0104447,51.29,-112.47,311
ABBT0059921,51.38,-112.46,311
ABBT0059922,51.43,-112.61,311
ABBT0068296,51.09,-112.92,311
ABBT0060693,52.32,-114.71,311
ABBT0068619,51.18,-112.88,311
ABBT0059725,51.76,-113.08,311
ABBT0104907,51.32,-112.48,311
ABBT0105461,51.27,-112.57,311
ABBT0077694,52.57,-114.5,311
ABBT4860015,51.03,-112.99,311
ABBT0079265,51.18,-112.88,311
ABBT0103772,51.17,-112.28,311
ABBT0045578,52.02,-112.41,311
ABBT0093125,51.2,-112.79,311
ABBT0056040,51.55,-114.13,311
ABBT0096373,51.1,-112.38,311
ABBT0154249,52.47,-114.51,311
ABBT0147299,52.49,-114.35,311
ABBT0081006,52.67,-114.11,311
ABBT0151181,52.51,-114.53,311
ABBT0085762,51.34,-112.69,311
ABBT0084164,51.26,-112.58,311
ABBT0112988,51.33,-112.77,311
ABBT0113113,51.28,-112.63,311
ABBT0088134,51.34,-112.7,311
ABBT0088273,51.09,-112.32,311
ABBT0156330,52.27,-115.1,311
ABBT0120993,52.96,-115.49,311
ABBT0156329,52.27,-115.1,311
ABBT0090668,51.34,-112.52,311
ABBT0089443,51.33,-112.6,311
ABBT0154269,52.74,-113.98,311
ABBT0152630,52.36,-115.15,311
ABBT0092912,51.22,-112.79,311
ABBT0124466,51.15,-112.92,311
ABBT0123728,51.15,-112.92,311
ABBT0122057,51.01,-113.24,311
ABBT0121235,51.17,-112.87,311
ABBT0092663,51.15,-112.65,311
ABBT0092649,51.32,-112.78,311
ABBT0100694,51.15,-112.93,311
ABBT0124678,51.15,-112.92,311
ABBT0125846,51.14,-112.92,311
ABBT0061656,52.59,-114.86,311
ABBT0131134,51.18,-112.87,311
ABBT0095009,51.15,-112.92,311
ABBT0062520,51.49,-112.07,311
ABBT0080607,52.38,-115.04,311
ABBT0126539,51.18,-112.87,311
ABBT0126535,51.17,-112.87,311
ABBT0128773,51.13,-112.91,311
ABBT0110541,51.05,-112.34,311
ABBT0112141,51.14,-112.31,311
ABBT0112300,51.34,-112.69,311
ABBT0112440,51.23,-112.31,311
ABBT0092428,51.13,-112.9,311
ABBT0110543,51.17,-112.59,311
ABBT0109795,51.03,-112.47,311
ABBT0148953,51.39,-114.41,321
ABBT0154074,52.22,-115.04,321
ABBT0085244,52.48,-114.27,321
ABBT0155672,52.22,-115.05,321
ABBT0139144,52.39,-115.26,321
ABBT0155787,52.21,-115.03,321
ABBT0103762,52.96,-115.19,321
ABBT0156317,52.18,-114.97,321
ABBT0139149,52.39,-115.23,321
ABBT0150752,52.28,-115.13,321
ABBT0145503,52.35,-114.7,321
ABBT0134812,52.36,-115.23,321
ABBT0157030,51.83,-112.33,321
ABBT0146202,52.53,-114.79,321
ABBT0155812,52.29,-115.06,321
ABBT0155813,52.3,-115.04,321
ABBT0130488,52.33,-115.22,321
ABBT0126595,51.66,-114.24,321
ABBT0149812,52.71,-114.52,321
ABBT0082345,52.67,-114.71,321
ABBT0135248,51.62,-113.78,321
ABBT0140725,51.76,-113.31,321
ABBT0151717,52.36,-115.12,321
ABBT0123043,52.4,-114.82,321
ABBT3210038,52.31,-113.9,321
ABBT6040013,52.31,-114.47,321
ABBT0159547,51.88,-114.48,321
ABBT0113387,51.5,-113.98,321
ABBT0155707,52.27,-113.9,321
ABBT0152304,52.56,-113.88,321
ABBT0119625,52.62,-114.74,321
ABBT6120044,52.78,-114.51,321
ABBT0160955,52.09,-115.13,321
ABBT0155351,52.96,-114.25,321
ABBT0141969,51.27,-114.29,321
ABBT0131336,51.37,-112.98,321
ABBT0090318,52.63,-114.61,321
ABBT0160915,52.58,-114.73,321
ABBT0147053,52.51,-114.72,321
ABBT0147052,52.48,-114.76,321
ABBT0113394,52.51,-114.81,321
ABBT0123747,51.7,-112.21,321
ABBT0125871,51.71,-112.28,321
ABBT6210033,51.69,-112.36,321
ABBT0117155,51.86,-114.36,321
ABBT0122264,51.87,-114.36,321
ABBT0100785,51.66,-114.21,321
ABBT0140257,52.01,-112.52,321
ABBT0137397,51.67,-114.38,321
ABBT0124463,51.74,-114.42,321
ABBT0120679,51.87,-114.34,321
ABBT0130830,52.67,-115.18,321
ABBT0134223,52.67,-114.47,322
ABBT0132869,52.76,-114.58,322
ABBT0132834,52.99,-115.36,322
ABBT0138562,52.72,-114.56,322
ABBT0134679,52.78,-114.58,322
ABBT0137302,52.68,-114.5,322
ABBT0136196,52.77,-114.62,322
ABBT0144280,52.92,-115.12,322
ABBT9810012,52.09,-114.06,322
ABBT0064295,52.63,-114.88,322
ABBT0123956,52.84,-114.71,322
ABBT2720003,51.92,-113.8,322
ABBT0147480,52.52,-114.83,322
ABBT0114190,52.88,-114.16,322
ABBT0041716,51.97,-112.52,322
ABBT0121546,52.35,-114.64,322
ABBT6120011,52.97,-114.83,322
ABBT4480044,51.76,-114.33,322
ABBT6120029,52.94,-114.79,322
ABBT6120017,52.99,-114.83,322
ABBT0048768,51.1,-112.72,322
ABBT6850228,52.91,-114.82,322
ABBT6850151,52.94,-114.9,322
ABBT0159242,51.27,-112.45,322
ABBT0152057,51.99,-113.09,322
ABBT7360030,52.37,-114.03,322
ABBT6040011,52.37,-114.35,322
ABBT6040001,52.39,-114.39,322
ABBT1680186,52.95,-115.75,322
ABBT6210005,51.63,-112.39,322
ABBT6360032,52.26,-113.12,322
ABBT5440010,52.11,-114.34,322
ABBT4860006,51.1,-112.83,322
ABBT0047814,52.29,-112.28,322
ABBT4860045,51.24,-112.66,322
ABBT4860093,51.27,-112.75,322
ABBT8910026,52.2,-114.4,322
ABBT8910002,52.31,-114.39,322
ABBT6210011,51.61,-112.3,322
ABBT0148063,51.58,-113.58,322
ABBT0150304,51.62,-113.59,322
ABBT0084309,52.23,-113.01,322
ABBT7980022,51.89,-112.81,322
ABBT0152757,51.66,-113.65,322
ABBT0155237,51.64,-113.66,322
ABBT0057986,52.91,-114.26,322
ABBT0121124,52.68,-114.3,322
ABBT0146612,51.24,-112.74,322
ABBT2070015,51.78,-112.29,322
ABBT9670054,52.45,-114.67,322
ABBT0149019,51.27,-112.49,322
ABBT2620030,51.7,-112.27,322
ABBT0152547,51.33,-112.5,322
ABBT3770020,52.29,-115,322
ABBT3770039,52.37,-115.11,322
ABBT9670060,52.71,-115,322
ABBT0154813,51.18,-112.27,322
ABBT0155424,51.34,-112.55,322
ABBT0155476,51.11,-112.66,322
ABBT0151273,52.45,-114.67,322
ABBT0158797,51.13,-112.91,322
ABBT0160060,51.29,-112.63,322
ABBT0156013,51.21,-112.3,322
ABBT0152211,51.3,-112.62,322
ABBT0151031,51.29,-112.72,322
ABBT0123106,51.88,-114.34,322
ABBT0124374,51.85,-114.33,322
ABBT2960002,52.91,-113.02,322
ABBT3430001,52.36,-112.89,322
ABBT0143942,52.26,-114.99,322
ABBT3770012,52.35,-114.96,322
ABBT0152210,51.32,-112.48,322
ABBT0149454,52.28,-113.96,322
ABBT0125448,52.19,-113.09,322
ABBT6760001,51.09,-112.98,322
ABBT4370047,52.24,-112.31,322
ABBT6670001,52.65,-114.61,322
ABBT9730023,52.67,-114.53,322
ABBT3770009,52.51,-115.13,322
ABBT3770008,52.44,-115.05,322
ABBT3770006,52.57,-115.22,322
ABBT3770003,52.55,-115.18,322
ABBT0090238,52.66,-114.49,322
ABBT0146389,51.64,-112.18,322
ABBT0114969,51.16,-112.86,322
ABBT0136973,52.99,-115.78,322
ABBT0128267,52.47,-114.38,322
ABBT0128273,52.44,-114.42,322
ABBT0122324,52.99,-115.55,322
ABBT0130511,52.69,-113.3,322
ABBT0063145,52.78,-113.42,322
ABBT0065382,51.3,-112.43,322
ABBT0064198,52.94,-114.16,322
ABBT0160267,52.01,-113.25,322
ABBT0078334,52.95,-114.12,322
ABBT0077182,51.48,-112.09,322
ABBT2410056,52.92,-114.44,322
ABBT0109864,52.23,-114.89,322
ABBT0045182,52.41,-113.99,322
ABBT0143060,51.31,-112.37,322
ABBT9880004,52.66,-113.27,322
ABBT4940020,51.99,-114.07,322
ABBT4550001,52.24,-113.32,322
ABBT3710049,52.08,-112.76,322
ABBT3620003,52.2,-112.86,322
ABBT2240034,52.43,-113.39,322
ABBT0054353,51.54,-114.1,322
ABBT0048010,52.24,-112.5,322
ABBT0125341,52.51,-113.19,322
ABBT0083300,52.7,-114.77,322
ABBT6360006,52.37,-113.14,322
ABBT0129854,51.34,-112.9,322
ABBT0055870,51.49,-112.54,322
ABBT0084119,52.53,-113.26,322
ABBT0080942,51.93,-114.31,322
ABBT6040043,52.3,-114.5,322
ABBT0077875,51.98,-114.32,322
ABBT0161208,52.48,-114.66,322
ABBT6040039,52.35,-114.54,322
ABBT9670055,52.39,-114.67,322
ABBT9670062,52.47,-114.63,322
ABBT9410001,52.93,-114,322
ABBT4050136,51.79,-114.23,322
ABBT4050083,51.98,-114.37,322
ABBT0148050,51.93,-114.4,322
ABBT0134841,51.36,-112.77,322
ABBT9670080,52.61,-114.95,322
ABBT9670078,52.68,-115.09,322
ABBT9670035,52.59,-114.76,322
ABBT9670025,52.64,-114.78,322
ABBT9670018,52.61,-114.87,322
ABBT0148320,52.25,-113.95,322
ABBT0146671,52.47,-113.81,322
ABBT0146611,52.38,-113.9,322
ABBT9670001,52.67,-114.85,322
ABBT0060409,51.09,-112.72,322
ABBT0119463,51.29,-112.44,322
ABBT0120170,51.28,-112.45,322
ABBT0067284,51.8,-114.94,322
ABBT0067285,51.84,-114.98,322
ABBT0125110,51.31,-112.45,322
ABBT0125576,51.13,-112.76,322
ABBT0125742,51.3,-112.68,322
ABBT0127596,51.24,-112.44,322
ABBT0078202,52.06,-114.94,322
ABBT9130050,51.67,-113.34,322
ABBT9130021,51.6,-113.18,322
ABBT9130002,51.72,-113.36,322
ABBT9130001,51.76,-113.35,322
ABBT0131661,51.18,-112.84,322
ABBT7980001,51.73,-112.77,322
ABBT9670240,52.62,-114.72,322
ABBT0134385,51.49,-112.07,322
ABBT0128879,51.44,-112.11,322
ABBT0127228,52.98,-115.24,322
ABBT9670095,52.5,-114.87,322
ABBT9670088,52.48,-114.88,322
ABBT8910010,52.15,-114.53,322
ABBT7850030,52.11,-115.17,322
ABBT1940002,52.01,-114.75,322
ABBT0117765,52.6,-115.07,322
ABBT0120464,52.7,-115.21,322
ABBT0121496,52.47,-114.75,322
ABBT0127084,52.35,-114.64,322
ABBT0130237,52.76,-115.05,322
ABBT1940014,52.03,-114.86,322
ABBT1940020,52,-114.81,322
ABBT1940027,52.07,-114.99,322
ABBT0135856,52.55,-114.93,322
ABBT0126878,51.64,-112.34,322
ABBT0126028,51.62,-112.43,322
ABBT0146620,51.42,-112.58,322
ABBT1940038,51.99,-114.72,322
ABBT0145336,52.43,-114.62,322
ABBT7850002,52.12,-115.21,322
ABBT0147552,52.68,-115.02,322
ABBT7850006,51.87,-114.99,322
ABBT0148979,52.56,-114.89,322
ABBT0149087,52.56,-114.76,322
ABBT0113952,52.99,-114.15,322
ABBT7850004,51.93,-115.06,322
ABBT7850001,52.04,-115.14,322
ABBT4050059,51.89,-114.44,322
ABBT2670012,51.57,-114.36,322
ABBT0094282,52.65,-114.56,322
ABBT0114617,51.98,-113.33,322
ABBT0121716,52.69,-114.51,322
ABBT4120015,52.47,-114.43,322
ABBT0130039,52.15,-113.07,322
ABBT0133437,51.36,-114.44,322
ABBT0137888,52.24,-114.76,322
ABBT0129933,52.73,-114.33,322
ABBT0143200,51.3,-114.04,322
ABBT0121702,51.69,-114.39,322
ABBT0109621,52.78,-114.98,322
ABBT0100131,51.37,-114.18,322
ABBT0095252,52.57,-114.8,322
ABBT0094637,52.68,-114.01,322
ABBT2920006,51.5,-112.69,322
ABBT0122417,51.77,-114.38,322
ABBT3730010,52.08,-112.89,322
ABBT0133532,52.79,-112.85,322
ABBT0056138,51.47,-112.62,322
ABBT0121948,52.35,-114.32,322
ABBT5050105,52.34,-113.73,322
ABBT0127000,52.85,-114.67,322
ABBT5550005,52.1,-112.42,322
ABBT0110289,52.2,-114.53,322
ABBT9130080,51.77,-113.45,322
ABBT0114318,52.44,-113.9,322
ABBT6040057,52.34,-114.38,322
ABBT9130024,51.64,-113.19,322
ABBT0128841,51.78,-114.39,322
ABBT0126353,52.92,-115.66,322
ABBT9380007,51.53,-112.85,322
ABBT8660025,52.26,-112.81,322
ABBT0134269,52.72,-115.23,322
ABBT8670003,52.34,-112.73,322
ABBT0116336,51.9,-114.43,322
ABBT0142946,51.34,-112.85,322
ABBT0142460,51.12,-113,322
ABBT0140659,51.16,-113.01,322
ABBT0160909,52.21,-114.94,322
ABBT0059393,52.53,-113.47,322
ABBT0112259,51.71,-114.34,322
ABBT0041254,52.76,-113.75,322
ABBT0118410,52.2,-114.98,322
ABBT0118546,51.8,-114.37,322
ABBT0100342,51.73,-112.34,322
ABBT0044406,52.1,-112.78,322
ABBT0079919,52.11,-112.41,322
ABBT0117591,51.27,-114.37,322
ABBT0152291,51.25,-112.34,322
ABBT0152246,51.28,-112.35,322
ABBT0047379,52.83,-114.06,322
ABBT0146902,51.24,-112.33,322
ABBT0960021,52.58,-113.15,322
ABBT9670048,52.51,-114.64,322
ABBT9670046,52.54,-114.67,322
ABBT9670042,52.56,-114.7,322
ABBT9670028,52.56,-114.8,322
ABBT9670008,52.62,-114.83,322
ABBT0156316,52.51,-114.76,322
ABBT0139861,52.55,-114.73,322
ABBT0152353,51.3,-112.34,322
ABBT0152414,51.28,-112.37,322
ABBT0044844,52.7,-114.14,322
ABBT9760007,51.87,-113.59,322
ABBT0159397,51.38,-112.6,322
ABBT0158586,51.39,-112.62,322
ABBT0043610,52.99,-114.2,322
ABBT0124093,52.51,-114.8,322
ABBT0123707,52.6,-114.79,322
ABBT0161251,52.91,-114.84,322
ABBT5050011,52.28,-113.54,322
ABBT1940072,51.87,-114.56,322
ABBT1940112,51.84,-114.48,322
ABBT3770045,52.28,-114.94,322
ABBT4050037,52,-114.53,322
ABBT4050040,51.93,-114.38,322
ABBT0160675,52.13,-114.77,322
ABBT9670183,52.63,-115.14,322
ABBT0135637,51.85,-114.5,322
ABBT0126860,51.6,-114.54,322
ABBT0126402,52.91,-115.56,322
ABBT0096031,52.27,-114.51,322
ABBT9350034,51.28,-112.73,322
ABBT0137488,52.77,-115.07,322
ABBT4370006,52.27,-112.25,322
ABBT4370043,52.3,-112.24,322
ABBT0102487,52.46,-114.17,322
ABBT0137336,52,-113.12,322
ABBT0117527,52.93,-115.64,322
ABBT0131313,52.89,-115.62,322
ABBT0120209,52.96,-115.65,322
ABBT0133927,51.84,-114.35,322
ABBT0136662,51.93,-114.35,322
ABBT0111661,52.1,-114.38,322
ABBT0113741,52.73,-115.18,322
ABBT4480002,51.74,-114.4,322
ABBT6850024,52.99,-114.98,322
ABBT0155702,52.59,-114.75,322
ABBT0155630,52.41,-114.73,322
ABBT0152618,52.44,-114.72,322
ABBT0053650,51.96,-114.34,322
ABBT0058999,51.5,-113.62,322
ABBT9130015,51.75,-113.42,322
ABBT6040029,52.3,-114.53,322
ABBT0143986,52.92,-115.15,322
ABBT4500020,51.75,-114.55,322
ABBT0117660,51.69,-113.41,322
ABBT0149418,51.87,-113.36,322
ABBT0151311,51.91,-113.29,322
ABBT9130013,51.73,-113.33,322
ABBT6040015,52.34,-114.41,322
ABBT9130016,51.68,-113.36,322
ABBT9130079,51.8,-113.46,322
ABBT0136085,51.77,-113.45,322
ABBT6850219,52.98,-115.02,322
ABBT6850142,52.95,-114.91,322
ABBT0154035,51.98,-113.35,322
ABBT9670081,52.45,-114.71,322
ABBT6850659,52.99,-114.91,322
ABBT0109068,51.67,-112.15,322
ABBT0125812,51.66,-114.33,322
ABBT0200004,51.47,-112.52,322
ABBT2140031,52.5,-113.54,322
ABBT2140092,52.63,-113.6,322
ABBT5810001,52.12,-112.98,322
ABBT0127356,51.81,-114.44,322
ABBT0155680,52.34,-114.72,322
ABBT0155679,52.42,-115.15,322
ABBT0155677,52.2,-114.97,322
ABBT0155089,52.16,-115.02,322
ABBT0154917,52.41,-115.17,322
ABBT0131125,52.2,-114.61,322
ABBT3780126,52.73,-113.94,322
ABBT9820003,51.06,-112.09,322
ABBT9820001,51.17,-112.32,322
ABBT6040036,52.34,-114.57,322
ABBT0159315,52.18,-114.95,322
ABBT0145013,51.42,-112.76,322
ABBT0159313,52.52,-114.91,322
ABBT0158561,52.23,-115.03,322
ABBT0158249,52.18,-114.96,322
ABBT9350043,51.27,-112.37,322
ABBT9350067,51.26,-112.44,322
ABBT0157875,52.22,-115.03,322
ABBT0041628,52.32,-114.36,322
ABBT0159524,51.56,-114.46,322
ABBT0157872,52.58,-114.7,322
ABBT0154868,52.17,-114.96,322
ABBT6090008,52.29,-113.23,322
ABBT8910044,52.24,-114.21,322
ABBT0151207,52.35,-114.68,322
ABBT0150866,52.55,-114.89,322
ABBT6040035,52.33,-114.52,322
ABBT0149503,52.23,-115.03,322
ABBT0151712,52.69,-113.89,322
ABBT0149286,52.41,-115.19,322
ABBT0087343,52.68,-114.04,322
ABBT0146618,52.53,-114.96,322
ABBT0146559,52.54,-114.98,322
ABBT0131287,52.86,-115.47,322
ABBT0137443,52.5,-114.4,322
ABBT0146550,52.58,-115,322
ABBT0145086,52.51,-114.94,322
ABBT0145676,52.49,-114.91,322
ABBT0145679,52.25,-115.04,322
ABBT0145689,52.23,-115.05,322
ABBT0146030,52.55,-114.95,322
ABBT0083378,51.72,-114.7,322
ABBT0146049,52.55,-114.98,322
ABBT0146391,52.53,-114.78,322
ABBT0157194,52.7,-113.92,322
ABBT0132288,52.92,-115.7,322
ABBT0154369,52.39,-115.09,322
ABBT4040001,52.47,-112.08,322
ABBT0152720,52.53,-114.78,322
ABBT3780038,52.74,-113.98,322
ABBT8820011,51.89,-114.62,322
ABBT8910007,52.24,-114.38,322
ABBT0154343,52.7,-114.32,322
ABBT0154852,52.16,-114.99,322
ABBT3780043,52.69,-113.91,322
ABBT0153122,52.43,-115.06,322
ABBT0142261,52.87,-115.13,351
ABBT0144081,52.62,-113.54,351
ABBT0149038,52.21,-114.56,351
ABBT0144061,52.19,-114.35,351
ABBT0157848,52.72,-113.64,351
ABBT0146777,51.9,-114.64,351
ABBT0145997,52.68,-115.08,351
ABBT0145996,52.69,-115.08,351
ABBT0145998,52.7,-115.09,351
ABBT0139585,52.36,-114.08,351
ABBT0138553,52.32,-114.05,351
ABBT0114953,52.38,-114.27,351
ABBT0127992,52.77,-112.85,351
ABBT0137386,52.42,-114.39,351
ABBT0128811,52.18,-114.4,351
ABBT0096205,52.24,-114.71,351
ABBT0097892,52.23,-114.73,351
ABBT0102489,52.25,-114.74,351
ABBT0116399,52.18,-114.61,351
ABBT0116407,52.18,-114.61,351
ABBT0119582,52.28,-114.75,351
ABBT0102488,52.26,-114.78,351
ABBT0082045,52.64,-114.98,351
ABBT0156025,51.09,-112.76,351
ABBT0089092,52.55,-114.99,351
ABBT0096387,52.57,-114.98,351
ABBT0056685,52.98,-114.85,351
ABBT0042326,52.14,-113.85,351
ABBT0040658,52.21,-113.93,351
ABBT0060060,52.96,-114.83,351
ABBT0060996,52.98,-114.84,351
ABBT0160642,51.14,-112.71,351
ABBT0109597,52.74,-115.1,351
ABBT0057000,52.08,-113.81,351
ABBT1940098,51.91,-114.63,351
ABBT0137409,52.39,-114.73,351
ABBT0158336,52.43,-114.35,351
ABBT0158338,52.43,-114.34,351
ABBT7360023,52.37,-114.04,351
ABBT7360001,52.36,-114.11,351
ABBT8910037,52.28,-114.13,351
ABBT0092707,51.89,-114.62,351
ABBT0115627,52.18,-114.8,351
ABBT0115628,52.17,-114.81,351
ABBT0093074,51.9,-114.64,351
ABBT0095778,52.1,-114.71,351
ABBT0157324,51.81,-113.83,351
ABBT0147382,51.44,-112.48,351
ABBT0147381,51.45,-112.5,351
ABBT0147380,51.44,-112.45,351
ABBT0147377,51.46,-112.53,351
ABBT0147376,51.45,-112.54,351
ABBT0147384,51.46,-112.49,351
ABBT0104905,51.04,-112.62,351
ABBT0123162,52.18,-114.73,351
ABBT0100337,52.37,-113.9,351
ABBT0146007,52.69,-114.14,351
ABBT0140574,52.44,-114.11,351
ABBT0063947,52.2,-113.06,351
ABBT0141239,52.68,-114.17,351
ABBT0056188,52.43,-113.96,351
ABBT0099070,52.44,-113.91,351
ABBT0147385,51.43,-112.54,351
ABBT0075869,52.45,-114.48,351
ABBT0077342,51.91,-114.66,351
ABBT0051199,52.37,-115.02,351
ABBT0063277,52.22,-114.3,351
ABBT0064138,52.73,-113.71,351
ABBT0056503,52.37,-114.26,351
ABBT0055875,52.34,-113.96,351
ABBT0053361,52.37,-114.23,351
ABBT0040502,52.42,-114.28,351
ABBT0153471,52.73,-113.7,351
ABBT0115453,52.73,-113.6,351
ABBT0062563,52.36,-114.09,351
ABBT0147388,51.47,-112.53,351
ABBT0086581,51.9,-114.66,351
ABBT0087350,51.89,-114.64,351
ABBT0087368,52.48,-114.27,351
ABBT0147390,51.45,-112.48,351
ABBT0078940,52.33,-114.07,351
ABBT0105404,52.37,-114.34,351
ABBT0160877,52.36,-114.22,351
ABBT0161238,52.73,-114.42,351
ABBT0100461,52.35,-114.41,351
ABBT0105093,52.16,-114.58,351
ABBT0101048,52.37,-114.42,351
ABBT0156700,52.5,-114.55,351
ABBT0098868,51.86,-114.7,351
ABBT0156667,52.56,-114.6,351
ABBT0127368,52.66,-114.83,351
ABBT0149761,52.71,-114.28,351
ABBT0148080,52.59,-114.61,351
ABBT0160958,51.24,-112.31,351
ABBT0160959,51.29,-112.28,351
ABBT0098138,52.24,-114.46,351
ABBT0098226,51.94,-114.53,351
ABBT0146663,52.99,-114.18,351
ABBT0156246,52.62,-114.66,351
ABBT0156699,52.58,-114.49,351
ABBT0081921,52.62,-114.56,351
ABBT0100058,51.87,-114.68,351
ABBT0053204,52.56,-114.47,351
ABBT0052878,52.56,-114.55,351
ABBT0088355,52.05,-113.06,351
ABBT0051018,52.56,-114.42,351
ABBT0088408,52.71,-114.1,351
ABBT0114925,52.51,-114.69,351
ABBT0114986,52.51,-114.83,351
ABBT0114988,52.52,-114.8,351
ABBT0115473,52.51,-114.71,351
ABBT0116857,52.54,-114.69,351
ABBT0116859,52.58,-114.46,351
ABBT0117209,52.81,-114.16,351
ABBT0117758,52.58,-114.65,351
ABBT0118350,52.99,-114.14,351
ABBT0118429,52.11,-115.2,351
ABBT0114440,52.51,-114.66,351
ABBT0118489,52.67,-114.38,351
ABBT0114378,51.97,-114.8,351
ABBT0112896,52.34,-115.12,351
ABBT0105907,52.42,-114.99,351
ABBT0108921,51.54,-114.4,351
ABBT0109008,52.63,-114.51,351
ABBT0109574,51.57,-114.22,351
ABBT0109577,51.58,-114.18,351
ABBT0109578,51.52,-114.38,351
ABBT0109591,52.57,-114.72,351
ABBT0110212,51.68,-114.36,351
ABBT0110782,52.45,-114.81,351
ABBT0112444,52.77,-114.97,351
ABBT0113603,52.6,-114.54,351
ABBT0105133,52.39,-114.75,351
ABBT0124100,52.65,-114.38,351
ABBT0124120,52.66,-114.43,351
ABBT0124124,52.67,-114.42,351
ABBT0124554,52.6,-115.06,351
ABBT0125067,52.45,-114.87,351
ABBT0126387,52.58,-114.52,351
ABBT0126655,52.72,-114.37,351
ABBT0126979,52.5,-114.84,351
ABBT0126980,52.49,-114.83,351
ABBT0127924,52.25,-115.05,351
ABBT0129391,52.48,-114.61,351
ABBT0129837,52.51,-114.5,351
ABBT0124099,52.65,-114.38,351
ABBT0124044,51.65,-114.31,351
ABBT0118584,52.55,-114.52,351
ABBT0119024,52.54,-114.63,351
ABBT0120032,52.62,-114.44,351
ABBT0120094,52.66,-114.36,351
ABBT0120095,52.6,-114.55,351
ABBT0121119,51.67,-114.21,351
ABBT0121671,52.71,-114.48,351
ABBT0121672,52.71,-114.48,351
ABBT0122016,52.71,-114.46,351
ABBT0122017,52.67,-114.52,351
ABBT0122234,52.6,-114.54,351
ABBT0122235,52.6,-114.54,351
ABBT0122386,52.72,-114.52,351
ABBT0122387,52.72,-114.51,351
ABBT0122632,52.6,-114.55,351
ABBT0122679,52.66,-114.56,351
ABBT0122684,52.66,-114.51,351
ABBT0088257,52.23,-115.32,351
ABBT0088290,51.84,-114.47,351
ABBT0088345,51.6,-114.4,351
ABBT0147048,52.39,-114.62,351
ABBT0089844,51.57,-114.13,351
